lower_limit,upper_limit,current_velocity,Violation_Status
-0.3189227190521233,0.3210772809478768,True
-0.24714254339066127,0.39285745660933885,True
-0.27393427056611097,0.36606572943388915,True
-0.27583632188255097,0.36416367811744915,True
-0.3617796524536697,0.2782203475463304,True
-0.4233374997793109,0.2166625002206892,True
-0.4849458138241278,0.15505418617587233,True
-0.2947346915004108,0.3452653084995893,True
-1.128385146168539,-0.4883851461685389,True
-1.2129800456642825,-0.5729800456642823,True
-1.2685332609803062,-0.628533260980306,True
-1.3197578512624142,-0.6797578512624141,True
-1.3182596517338014,-0.6782596517338012,True
-1.3259999281835773,-0.6859999281835771,True
-1.3193548282828513,-0.6793548282828513,True
-1.3115324713936887,-0.6715324713936884,True
-1.1415917198069139,-0.5015917198069137,True
-1.3137625601264218,-0.6737625601264216,True
-1.3159203364308372,-0.6759203364308369,True
-1.3192216653600504,-0.6792216653600504,True
-1.2872133097104608,-0.6472133097104605,True
-1.326666216042847,-0.6866662160428469,True
-1.3295282128910297,-0.6895282128910296,True
-1.3121880647947037,-0.6721880647947036,True
-1.184193969081118,-0.5441939690811181,True
-1.3226677774299587,-0.6826677774299585,True
-1.077320803116951,-0.437320803116951,True
-0.8153388778942721,-0.175338877894272,True
-0.560946831105879,0.07905316889412112,True
-0.3206287713623465,0.3193712286376536,True
-0.18206605181387586,0.45793394818612426,True
-0.20980471702622822,0.4301952829737719,True
-0.2139875065274794,0.42601249347252074,True
-0.23555082945846778,0.40444917054153234,True
-0.14186360814206672,0.4981363918579334,True
-0.2958365373415672,0.34416346265843295,True
-0.3702887388071189,0.26971126119288125,True
-0.3344580844586696,0.30554191554133053,True
-0.3352488478711009,0.30475115212889925,True
-0.34170013808626243,0.2982998619137377,True
-0.10931766121570191,0.5306823387842983,True
-0.18510560850809588,0.45489439149190425,True
-0.3401932685455845,0.2998067314544156,True
-0.3391797205682496,0.30082027943175055,True
-0.2962797497429036,0.3437202502570965,True
-0.19895469439991514,0.441045305600085,True
0.011144291115939897,0.65114429111594,True
0.1485909402090373,0.7885909402090374,True
0.20113708015385823,0.8411370801538584,True
-0.01820124914615634,0.6217987508538438,True
-0.24720150253402937,0.39279849746597073,True
-0.2646601196381763,0.3753398803618238,True
-0.3779380481146693,0.2620619518853308,True
-0.483992961443372,0.15600703855662812,True
-0.3858159074763481,0.25418409252365204,True
-0.5921005763961898,0.047899423603810276,True
-0.4901907207929064,0.14980927920709372,True
-1.2330631458769876,-0.5930631458769875,True
-1.05772600850952,-0.4177260085095198,True
-1.266790461039746,-0.6267904610397459,True
-1.291706526763885,-0.651706526763885,True
-1.3204305167443158,-0.6804305167443156,True
-1.323331797061533,-0.6833317970615329,True
-1.3179335936323961,-0.677933593632396,True
-1.3117525893863982,-0.6717525893863979,True
-1.3239537617183161,-0.683953761718316,True
-1.3017555524510585,-0.6617555524510583,True
-1.3293875751047455,-0.6893875751047454,True
-1.3254278236971828,-0.6854278236971827,True
-1.3004790255995302,-0.6604790255995302,True
-1.1811580576117984,-0.5411580576117981,True
-1.2926235742340482,-0.652623574234048,True
-1.309480566261171,-0.6694805662611709,True
-1.3262481815731175,-0.6862481815731174,True
-1.3250800697891503,-0.6850800697891501,True
-1.3397885918594663,-0.6997885918594662,True
-1.3420032000563373,-0.7020032000563372,True
-1.2562217079085025,-0.6162217079085025,True
-1.0010104830311022,-0.36101048303110195,True
-0.7642199624243846,-0.12421996242438443,True
-0.5183957174450362,0.12160428255496389,True
-0.3780615389080051,0.26193846109199503,True
-0.2807681203486614,0.35923187965133874,True
-0.2911292420284664,0.3488707579715337,True
-0.29183310529167733,0.3481668947083228,True
-0.41688125096194784,0.22311874903805232,True
-0.38420611414823935,0.25579388585176077,True
-0.24964449436926534,0.3903555056307348,True
-0.12566859004431752,0.5143314099556826,True
-0.09035809398576863,0.5496419060142315,True
-0.15662363568561286,0.48337636431438724,True
-0.01845187919228297,0.6215481208077172,True
0.020814958066535938,0.6608149580665361,True
0.06242370584945617,0.7024237058494562,True
0.07398446335542663,0.7139844633554268,True
-0.03873948106413849,0.6012605189358616,True
-0.13750570383211355,0.5024942961678865,True
-0.4667041165877003,0.17329588341229984,True
-0.26014536334259075,0.3798546366574094,True
-0.2093738978973545,0.4306261021026456,True
